"session_id","sequence_order","category_a","category_b","category_c","category_d"
"u34550",6,"A00004","B00014","C00109","D14843"
"u34550",7,"A00004","B00014","C00109","D03416"
"u34551",1,"A00002","B00001","C00010","D01034"
"u34551",2,"A00002","B00002","C00002","D03233"
"u34552",1,"A00001","B00015","C00021","D05501"
"u34553",1,"A00001","B00031","C00044","D01802"
"u34553",2,"A00001","B00031","C00044","D01652"
"u34554",1,"A00003","B00021","C00064","D12365"
"u34554",2,"A00003","B00021","C00064","D14864"
"u34555",1,"A00002","B00002","C00007","D00266"
"u34555",2,"A00002","B00002","C00007","D01372"
"u34556",1,"A00002","B00002","C00007","D00057"
"u34557",1,"A00002","B00002","C00007","D00266"
"u34558",1,"A00002","B00002","C00007","D00266"
"u34559",1,"A00002","B00002","C00007","D15376"
"u34560",1,"A00002","B00002","C00007","D00266"
"u34561",1,"A00002","B00002","C00007","D15376"
"u34562",1,"A00002","B00002","C00007","D15376"
"u34563",1,"A00002","B00002","C00007","D05734"
"u34564",1,"A00002","B00002","C00007","D15582"
"u34565",1,"A00002","B00002","C00007","D15376"
"u34565",2,"A00002","B00002","C00007","D00748"
"u34566",1,"A00002","B00002","C00007","D00748"
"u34567",1,"A00002","B00002","C00007","D00748"
"u34568",1,"A00002","B00001","C00053","D00359"
"u34569",1,"A00002","B00005","C00056","D14334"
"u34569",2,"A00002","B00005","C00058","D06145"
"u34569",3,"A00002","B00005","C00013","D14700"
"u34569",4,"A00002","B00005","C00056","D07782"
"u34570",1,"A00002","B00005","C00058","D14877"
"u34571",1,"A00002","B00005","C00058","D06145"
"u34571",2,"A00002","B00005","C00056","D14334"
"u34572",1,"A00002","B00003","C00014","D28282"
"u34572",2,"A00002","B00003","C00014","D29236"
"u34572",3,"A00002","B00003","C00014","D29238"
"u34572",4,"A00002","B00003","C00014","D28289"
"u34572",5,"A00002","B00003","C00014","D29244"
"u34573",1,"A00002","B00003","C00014","D28289"
"u34574",1,"A00002","B00005","C00056","D05186"
"u34574",2,"A00002","B00003","C00014","D28289"
"u34574",3,"A00002","B00003","C00014","D28282"
"u34575",1,"A00002","B00005","C00125","D10839"
"u34575",2,"A00002","B00005","C00058","D03070"
"u34575",3,"A00002","B00005","C00125","D10857"
"u34575",4,"A00002","B00005","C00057","D14479"
"u34575",5,"A00002","B00005","C00013","D02173"
"u34575",6,"A00002","B00005","C00056","D22029"
"u34575",7,"A00002","B00005","C00056","D14231"
"u34576",1,"A00002","B00002","C00002","D00205"
"u34577",1,"A00003","B00012","C00048","D27674"
"u34577",2,"A00003","B00012","C00048","D00241"
"u34577",3,"A00003","B00012","C00048","D27675"
"u34577",4,"A00003","B00012","C00048","D27660"
"u34577",5,"A00003","B00012","C00048","D27663"
"u34578",1,"A00003","B00012","C00048","D27660"
"u34579",1,"A00002","B00003","C00005","D13715"
"u34580",1,"A00002","B00007","C00016","D15916"
"u34580",2,"A00002","B00005","C00067","D16151"
"u34581",1,"A00003","B00039","C00120","D14893"
"u34582",1,"A00003","B00039","C00120","D14896"
"u34582",2,"A00003","B00039","C00120","D14897"
"u34583",1,"A00003","B00039","C00120","D14891"
"u34584",1,"A00002","B00007","C00017","D17144"
"u34585",1,"A00002","B00005","C00125","D02231"
"u34586",1,"A00002","B00006","C00015","D24331"
"u34587",1,"A00002","B00001","C00010","D14917"
"u34587",2,"A00002","B00001","C00010","D14919"
"u34587",3,"A00002","B00001","C00010","D14921"
"u34587",4,"A00002","B00001","C00010","D13981"
"u34587",5,"A00002","B00001","C00010","D14924"
"u34587",6,"A00002","B00001","C00010","D14927"
"u34587",7,"A00002","B00001","C00010","D14929"
"u34588",1,"A00002","B00001","C00053","D15822"
"u34588",2,"A00002","B00001","C00010","D03255"
"u34588",3,"A00002","B00001","C00010","D01034"
"u34588",4,"A00002","B00001","C00053","D07137"
"u34588",5,"A00002","B00001","C00049","D15827"
"u34589",1,"A00002","B00001","C00010","D15832"
"u34589",2,"A00002","B00001","C00010","D15833"
"u34589",3,"A00002","B00001","C00049","D15834"
"u34589",4,"A00002","B00001","C00010","D15838"
"u34589",5,"A00002","B00001","C00010","D15839"
"u34590",1,"A00002","B00001","C00010","D15846"
"u34591",1,"A00002","B00003","C00005","D10535"
"u34592",1,"A00003","B00012","C00051","D14946"
"u34593",1,"A00001","B00009","C00186","D10253"
"u34594",1,"A00002","B00002","C00002","D14953"
"u34594",2,"A00002","B00002","C00003","D14956"
"u34595",1,"A00002","B00002","C00003","D15354"
"u34595",2,"A00002","B00002","C00003","D15355"
"u34595",3,"A00002","B00002","C00003","D15356"
"u34595",4,"A00002","B00002","C00003","D12773"
"u34595",5,"A00002","B00002","C00003","D15359"
"u34595",6,"A00002","B00002","C00003","D12346"
"u34595",7,"A00002","B00002","C00003","D08051"
"u34595",8,"A00002","B00002","C00003","D15360"
"u34595",9,"A00002","B00002","C00003","D11799"
"u34595",10,"A00002","B00002","C00003","D15368"
"u34595",11,"A00002","B00002","C00003","D15371"
"u34595",12,"A00002","B00002","C00003","D15372"
"u34595",13,"A00002","B00002","C00003","D15374"
"u34595",14,"A00002","B00002","C00003","D15375"
"u34595",15,"A00002","B00002","C00003","D07359"
"u34596",1,"A00001","B00004","C00132","D14967"
"u34597",1,"A00002","B00003","C00005","D14969"
"u34598",1,"A00002","B00005","C00013","D14972"
"u34599",1,"A00002","B00005","C00056","D24034"
"u34600",1,"A00002","B00002","C00022","D16046"
"u34601",1,"A00002","B00002","C00022","D16056"
"u34602",1,"A00002","B00002","C00002","D12256"
"u34602",2,"A00005","B00018","C00351","D14982"
"u34602",3,"A00005","B00018","C00138","D14987"
"u34602",4,"A00005","B00018","C00138","D14988"
"u34603",1,"A00003","B00012","C00051","D07766"
"u34604",1,"A00003","B00012","C00051","D14994"
"u34604",2,"A00003","B00012","C00051","D14997"
"u34604",3,"A00003","B00012","C00051","D14998"
"u34604",4,"A00003","B00012","C00051","D15000"
"u34604",5,"A00003","B00012","C00051","D15001"
"u34605",1,"A00002","B00004","C00018","D14995"
"u34606",1,"A00002","B00007","C00016","D13417"
"u34607",1,"A00002","B00002","C00004","D15011"
"u34607",2,"A00002","B00002","C00004","D15013"
"u34607",3,"A00002","B00002","C00004","D15014"
"u34607",4,"A00002","B00002","C00004","D07183"
"u34607",5,"A00002","B00002","C00004","D15015"
"u34607",6,"A00002","B00002","C00004","D15016"
"u34607",7,"A00002","B00002","C00004","D15018"
"u34607",8,"A00002","B00002","C00004","D15021"
"u34607",9,"A00002","B00002","C00009","D15023"
"u34607",10,"A00002","B00002","C00009","D15024"
"u34607",11,"A00002","B00002","C00009","D01438"
"u34607",12,"A00002","B00002","C00009","D06665"
"u34607",13,"A00002","B00002","C00009","D15027"
"u34608",1,"A00003","B00028","C00148","D16821"
"u34609",1,"A00003","B00028","C00179","D17697"
"u34610",1,"A00003","B00028","C00179","D17257"
"u34611",1,"A00003","B00012","C00051","D18014"
"u34611",2,"A00003","B00012","C00051","D08770"
"u34612",1,"A00003","B00012","C00051","D06402"
"u34613",1,"A00003","B00012","C00028","D12647"
"u34613",2,"A00003","B00028","C00179","D17257"
"u34613",3,"A00003","B00028","C00179","D17659"
"u34614",1,"A00002","B00001","C00059","D29322"
"u34615",1,"A00002","B00007","C00016","D32642"
"u34616",1,"A00002","B00001","C00123","D15002"
"u34616",2,"A00002","B00001","C00123","D15003"
"u34616",3,"A00002","B00001","C00123","D15005"
"u34617",1,"A00002","B00016","C00070","D09999"
"u34617",2,"A00002","B00002","C00004","D15223"
"u34617",3,"A00002","B00002","C00004","D07251"
"u34618",1,"A00003","B00036","C00175","D15045"
"u34618",2,"A00003","B00036","C00110","D15049"
"u34618",3,"A00003","B00036","C00048","D15052"
"u34619",1,"A00001","B00009","C00038","D09192"
"u34620",1,"A00002","B00003","C00006","D15010"
"u34621",1,"A00002","B00002","C00002","D15641"
"u34622",1,"A00002","B00002","C00002","D15655"
"u34623",1,"A00002","B00002","C00003","D07483"
"u34624",1,"A00002","B00002","C00003","D00385"
"u34625",1,"A00002","B00002","C00002","D02007"
"u34625",2,"A00002","B00001","C00059","D10099"
"u34625",3,"A00002","B00001","C00059","D15335"
"u34625",4,"A00002","B00002","C00002","D01945"
"u34625",5,"A00002","B00002","C00002","D01503"
"u34626",1,"A00002","B00002","C00003","D05656"
"u34626",2,"A00002","B00002","C00003","D16251"
"u34626",3,"A00002","B00002","C00033","D15284"
"u34626",4,"A00002","B00002","C00081","D12606"
"u34626",5,"A00002","B00002","C00081","D16252"
"u34626",6,"A00002","B00002","C00081","D02445"
"u34626",7,"A00002","B00002","C00003","D00385"
"u34627",1,"A00006","B00030","C00071","D15076"
"u34627",2,"A00006","B00023","C00096","D13165"
"u34628",1,"A00002","B00003","C00006","D13106"
"u34628",2,"A00002","B00003","C00006","D04798"
"u34629",1,"A00003","B00012","C00048","D10295"
"u34630",1,"A00003","B00022","C00131","D15241"
"u34630",2,"A00003","B00022","C00131","D15243"
"u34631",1,"A00003","B00022","C00131","D15241"
"u34632",1,"A00003","B00012","C00051","D19736"
"u34633",1,"A00003","B00012","C00073","D21981"
"u34634",1,"A00003","B00012","C00036","D21907"
"u34634",2,"A00003","B00012","C00051","D21993"
"u34635",1,"A00003","B00012","C00051","D22008"
"u34636",1,"A00003","B00012","C00051","D21993"
"u34636",2,"A00003","B00012","C00051","D22008"
"u34637",1,"A00003","B00012","C00051","D21993"
"u34637",2,"A00003","B00012","C00051","D21943"
"u34638",1,"A00001","B00009","C00038","D24432"
"u34638",2,"A00001","B00009","C00038","D24436"
"u34638",3,"A00001","B00009","C00038","D24438"
"u34639",1,"A00001","B00009","C00038","D24898"
"u34640",1,"A00003","B00022","C00038","D26132"
"u34640",2,"A00003","B00022","C00038","D26134"
"u34640",3,"A00003","B00022","C00038","D26135"
"u34640",4,"A00003","B00022","C00038","D26136"
"u34640",5,"A00003","B00022","C00038","D26137"
"u34640",6,"A00003","B00022","C00038","D26138"
"u34640",7,"A00003","B00022","C00038","D26142"
"u34640",8,"A00003","B00022","C00038","D26143"
"u34641",1,"A00002","B00002","C00007","D20565"
"u34642",1,"A00003","B00022","C00131","D28313"
"u34643",1,"A00002","B00007","C00016","D29040"
"u34643",2,"A00003","B00012","C00028","D27007"
"u34643",3,"A00003","B00012","C00028","D18712"
"u34643",4,"A00003","B00012","C00028","D26338"
"u34644",1,"A00003","B00012","C00028","D29074"
"u34645",1,"A00003","B00012","C00131","D29274"
"u34645",2,"A00003","B00012","C00131","D29277"
"u34646",1,"A00003","B00012","C00048","D24642"
"u34647",1,"A00002","B00002","C00002","D17822"
"u34647",2,"A00002","B00002","C00112","D17827"
"u34647",3,"A00002","B00002","C00002","D05398"
"u34647",4,"A00002","B00002","C00003","D17830"
"u34648",1,"A00002","B00002","C00007","D00024"
"u34649",1,"A00002","B00004","C00066","D15094"
"u34650",1,"A00002","B00004","C00018","D00478"
"u34651",1,"A00002","B00011","C00126","D15099"
"u34652",1,"A00002","B00001","C00059","D15113"
"u34652",2,"A00002","B00001","C00100","D04722"
"u34652",3,"A00002","B00001","C00010","D07195"
"u34653",1,"A00002","B00001","C00053","D15245"
"u34654",1,"A00002","B00003","C00005","D02537"
"u34654",2,"A00002","B00003","C00005","D15125"
"u34655",1,"A00002","B00003","C00005","D15132"
"u34656",1,"A00002","B00002","C00007","D16437"
"u34657",1,"A00002","B00003","C00006","D02915"
"u34657",2,"A00002","B00003","C00006","D13092"
"u34657",3,"A00002","B00003","C00006","D08385"
"u34657",4,"A00002","B00003","C00006","D16503"
"u34657",5,"A00002","B00003","C00006","D16504"
"u34657",6,"A00002","B00003","C00006","D07111"
"u34657",7,"A00002","B00003","C00006","D07870"
"u34657",8,"A00002","B00003","C00006","D16514"
"u34657",9,"A00002","B00003","C00006","D16516"
"u34657",10,"A00002","B00003","C00006","D16524"
"u34657",11,"A00002","B00003","C00006","D16527"
"u34658",1,"A00002","B00002","C00009","D32793"
"u34659",1,"A00002","B00002","C00009","D32829"
"u34660",1,"A00002","B00003","C00005","D33955"
"u34661",1,"A00002","B00034","C00104","D11738"
"u34661",2,"A00002","B00034","C00105","D32272"
"u34661",3,"A00002","B00034","C00104","D35019"
"u34661",4,"A00002","B00034","C00104","D03949"
"u34661",5,"A00002","B00034","C00104","D22560"
"u34661",6,"A00002","B00034","C00105","D11735"
"u34661",7,"A00002","B00034","C00105","D35022"
"u34661",8,"A00002","B00034","C00104","D32276"
"u34661",9,"A00002","B00034","C00104","D35023"
"u34661",10,"A00002","B00034","C00104","D35024"
"u34661",11,"A00002","B00034","C00104","D21210"
"u34661",12,"A00002","B00034","C00105","D35025"
"u34661",13,"A00002","B00034","C00105","D35026"
"u34661",14,"A00002","B00034","C00105","D35028"
"u34661",15,"A00002","B00034","C00105","D35029"
"u34662",1,"A00002","B00034","C00104","D11738"
"u34663",1,"A00001","B00015","C00017","D15122"
"u34664",1,"A00001","B00001","C00019","D14780"
"u34665",1,"A00001","B00015","C00017","D15122"
"u34666",1,"A00003","B00021","C00064","D09667"
"u34667",1,"A00002","B00002","C00007","D06401"
"u34668",1,"A00002","B00002","C00007","D16558"
"u34668",2,"A00002","B00002","C00007","D16150"
"u34669",1,"A00002","B00002","C00007","D08940"
"u34670",1,"A00002","B00002","C00002","D30779"
"u34671",1,"A00002","B00002","C00009","D30780"
"u34671",2,"A00002","B00002","C00002","D23209"
"u34671",3,"A00002","B00002","C00009","D30782"
"u34671",4,"A00002","B00002","C00009","D30784"
"u34671",5,"A00002","B00002","C00009","D11477"
"u34672",1,"A00002","B00002","C00002","D23209"
"u34672",2,"A00002","B00002","C00009","D11477"
"u34673",1,"A00002","B00002","C00002","D23209"
"u34673",2,"A00002","B00002","C00009","D11477"
"u34674",1,"A00002","B00002","C00002","D23209"
"u34674",2,"A00002","B00002","C00009","D11477"
"u34675",1,"A00002","B00002","C00002","D23209"
"u34675",2,"A00002","B00002","C00009","D11477"
"u34676",1,"A00002","B00002","C00002","D34050"
"u34676",2,"A00002","B00002","C00002","D35419"
"u34676",3,"A00002","B00002","C00002","D35420"
"u34676",4,"A00002","B00002","C00003","D05657"
"u34676",5,"A00002","B00002","C00002","D35426"
"u34676",6,"A00002","B00002","C00002","D35427"
"u34676",7,"A00002","B00002","C00002","D35428"
"u34676",8,"A00002","B00002","C00002","D21695"
"u34677",1,"A00002","B00002","C00002","D35427"
"u34678",1,"A00001","B00004","C00171","D15158"
"u34678",2,"A00001","B00004","C00171","D15159"
"u34678",3,"A00001","B00004","C00171","D15169"
"u34678",4,"A00001","B00004","C00171","D01759"
"u34678",5,"A00001","B00004","C00171","D15180"
"u34678",6,"A00001","B00004","C00171","D15195"
"u34678",7,"A00001","B00004","C00171","D15196"
"u34678",8,"A00002","B00003","C00014","D15275"
"u34679",1,"A00002","B00002","C00007","D13950"
"u34680",1,"A00002","B00001","C00123","D05383"
"u34681",1,"A00002","B00016","C00127","D15185"
"u34682",1,"A00002","B00001","C00053","D15200"
"u34683",1,"A00002","B00003","C00006","D15202"
"u34683",2,"A00002","B00011","C00012","D15204"
"u34684",1,"A00002","B00007","C00016","D15523"
"u34685",1,"A00002","B00007","C00016","D15616"
"u34686",1,"A00002","B00003","C00014","D18397"
"u34687",1,"A00002","B00006","C00030","D18400"
"u34688",1,"A00002","B00011","C00114","D18396"
"u34689",1,"A00002","B00006","C00030","D18414"
"u34689",2,"A00002","B00006","C00030","D18420"
"u34689",3,"A00002","B00002","C00022","D18426"
"u34689",4,"A00002","B00006","C00030","D18400"
"u34690",1,"A00002","B00003","C00134","D19014"
"u34690",2,"A00005","B00065","C00012","D19023"
"u34691",1,"A00002","B00004","C00018","D19049"
"u34691",2,"A00003","B00028","C00179","D19056"
"u34692",1,"A00002","B00003","C00014","D19068"
"u34692",2,"A00002","B00004","C00012","D19074"
"u34693",1,"A00002","B00011","C00180","D19096"
"u34693",2,"A00002","B00011","C00126","D19099"
"u34694",1,"A00002","B00002","C00003","D19118"
"u34695",1,"A00002","B00002","C00007","D18382"
"u34695",2,"A00002","B00003","C00006","D19136"
"u34695",3,"A00002","B00003","C00006","D16976"
"u34695",4,"A00002","B00017","C00139","D19155"
"u34696",1,"A00002","B00003","C00006","D19169"
"u34696",2,"A00002","B00003","C00046","D19171"
"u34697",1,"A00002","B00003","C00046","D19171"
"u34697",2,"A00002","B00003","C00006","D19202"
"u34698",1,"A00009","B00052","C00222","D19222"
"u34699",1,"A00009","B00081","C00374","D19230"
"u34699",2,"A00002","B00003","C00012","D02293"
"u34700",1,"A00005","B00019","C00012","D19254"
"u34700",2,"A00005","B00019","C00012","D19259"
"u34701",1,"A00003","B00026","C00375","D19262"
"u34702",1,"A00003","B00026","C00306","D19266"
"u34703",1,"A00002","B00016","C00070","D00838"
"u34704",1,"A00002","B00003","C00046","D20959"
"u34705",1,"A00002","B00003","C00014","D04299"
"u34705",2,"A00002","B00003","C00006","D20962"
"u34706",1,"A00002","B00011","C00012","D20965"
"u34706",2,"A00002","B00004","C00018","D20966"
"u34706",3,"A00002","B00003","C00005","D20968"
"u34706",4,"A00002","B00003","C00005","D20972"
"u34707",1,"A00002","B00003","C00014","D04299"
"u34707",2,"A00002","B00003","C00014","D15214"
"u34708",1,"A00002","B00003","C00006","D20995"
"u34708",2,"A00002","B00003","C00006","D20996"
"u34709",1,"A00002","B00016","C00063","D01551"
"u34709",2,"A00002","B00003","C00014","D01324"
"u34709",3,"A00001","B00009","C00028","D29130"
"u34710",1,"A00005","B00040","C00128","D31649"
"u34711",1,"A00002","B00003","C00006","D32665"
"u34711",2,"A00002","B00003","C00005","D32666"
"u34712",1,"A00002","B00003","C00005","D34141"
"u34712",2,"A00002","B00001","C00059","D07088"
"u34712",3,"A00002","B00002","C00002","D34143"
"u34713",1,"A00002","B00002","C00003","D34163"
"u34714",1,"A00002","B00003","C00006","D34165"
"u34715",1,"A00002","B00003","C00006","D34168"
"u34715",2,"A00002","B00006","C00030","D18400"
"u34716",1,"A00002","B00003","C00006","D34707"
"u34717",1,"A00002","B00002","C00009","D35432"
"u34718",1,"A00006","B00053","C00096","D35454"
"u34719",1,"A00001","B00009","C00032","D15171"
"u34720",1,"A00002","B00007","C00016","D15182"
"u34721",1,"A00002","B00003","C00046","D15186"
"u34721",2,"A00002","B00003","C00046","D07425"
"u34722",1,"A00001","B00015","C00043","D02867"
"u34723",1,"A00002","B00002","C00002","D15193"
"u34723",2,"A00003","B00028","C00179","D33159"
"u34724",1,"A00002","B00002","C00004","D15201"
"u34725",1,"A00002","B00002","C00009","D02477"
"u34725",2,"A00002","B00005","C00013","D04104"
"u34725",3,"A00002","B00002","C00007","D15219"
"u34726",1,"A00006","B00024","C00071","D00820"
"u34726",2,"A00001","B00015","C00042","D15220"
"u34727",1,"A00002","B00003","C00037","D23541"
"u34728",1,"A00002","B00001","C00010","D24771"
"u34728",2,"A00002","B00001","C00010","D19777"
"u34729",1,"A00002","B00001","C00010","D24801"
"u34729",2,"A00002","B00001","C00010","D24803"
"u34730",1,"A00002","B00001","C00010","D24417"
"u34730",2,"A00002","B00001","C00010","D24815"
"u34730",3,"A00002","B00001","C00010","D24819"
"u34731",1,"A00002","B00003","C00014","D12758"
"u34731",2,"A00002","B00003","C00014","D07856"
"u34732",1,"A00002","B00002","C00002","D00475"
"u34732",2,"A00002","B00017","C00045","D14630"
"u34732",3,"A00002","B00017","C00045","D15265"
"u34733",1,"A00002","B00001","C00177","D15289"
"u34733",2,"A00002","B00001","C00177","D15277"
"u34734",1,"A00003","B00021","C00064","D10488"
"u34734",2,"A00003","B00012","C00051","D09449"
"u34734",3,"A00003","B00012","C00051","D00278"
"u34734",4,"A00003","B00012","C00051","D12510"
"u34734",5,"A00003","B00012","C00051","D01542"
"u34734",6,"A00003","B00012","C00051","D08568"
"u34735",1,"A00002","B00002","C00007","D10913"
"u34736",1,"A00002","B00002","C00002","D15193"
